query,title,link,published,snippet
dengue India,Wolbachia : a possible weapon for controlling dengue in Nepal - Tropical Medicine and Health,https://news.google.com/rss/articles/CBMigAFBVV95cUxPSnBPNnNhQUp2X3Vxb3EwUW54aHdjYnpBNHN2SjZlZG5LSS0wZm0waWwzbXdaLWxUSDdYZFJQX3o5cElWLVYydjFBeERmbHIyVTNtNmJ3RWNma2dPa1JibHBpaGdvODRpRUx0bGQ0OEtER1ZGNFQ1LXNCWEYtVEczMQ?oc=5,2020-06-22,"<a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxPSnBPNnNhQUp2X3Vxb3EwUW54aHdjYnpBNHN2SjZlZG5LSS0wZm0waWwzbXdaLWxUSDdYZFJQX3o5cElWLVYydjFBeERmbHIyVTNtNmJ3RWNma2dPa1JibHBpaGdvODRpRUx0bGQ0OEtER1ZGNFQ1LXNCWEYtVEczMQ?oc=5"" target=""_blank"">Wolbachia : a possible weapon for controlling dengue in Nepal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tropical Medicine and Health</font>"
dengue India,"Dengue Vaccine In The Works, Phase-3 Trial Soon: Top Medical Body - NDTV",https://news.google.com/rss/articles/CBMipgFBVV95cUxNT2ZTWi13aVhBWFZpSllONWFGNmZTUHM0TW9wY3Z3OGplZmlJWFNleFRub2IzajE0TzBTNkNqZlZwX0dhdkFZZHlfRm1SSDV1dVh5TG9FMjhnbV92VkI3XzdDQkRGVWdtSW9VT2VVdE5ROUpLQXNjM21HY3FXcVhWWHMycHFNZ3RXMlFkUVAwLXJiM1dudGVGeUpQbElwaFlMX3VMc3hn0gGuAUFVX3lxTFB5TGsyT0RyODhDOEVOUjBVUXAtQWxWbGJCSG1FdWFudlNmN1RHNG43NGhHOGliTE1tVnpDY19jNXpReVZFMGxac1R5WFBqYWJYUVloSFBYYWIzWkhtMjloblR1VXZ5ZG1qVjlxd0dfeElJVXpTMEh2dVNndTd4bG8yemtOUUZhaXdVUkFKVFgyS19YdU1TMlN1VnUyMGZNZjJLaThjdVVkMjJPN1FEUQ?oc=5,2023-05-17,"<a href=""https://news.google.com/rss/articles/CBMipgFBVV95cUxNT2ZTWi13aVhBWFZpSllONWFGNmZTUHM0TW9wY3Z3OGplZmlJWFNleFRub2IzajE0TzBTNkNqZlZwX0dhdkFZZHlfRm1SSDV1dVh5TG9FMjhnbV92VkI3XzdDQkRGVWdtSW9VT2VVdE5ROUpLQXNjM21HY3FXcVhWWHMycHFNZ3RXMlFkUVAwLXJiM1dudGVGeUpQbElwaFlMX3VMc3hn0gGuAUFVX3lxTFB5TGsyT0RyODhDOEVOUjBVUXAtQWxWbGJCSG1FdWFudlNmN1RHNG43NGhHOGliTE1tVnpDY19jNXpReVZFMGxac1R5WFBqYWJYUVloSFBYYWIzWkhtMjloblR1VXZ5ZG1qVjlxd0dfeElJVXpTMEh2dVNndTd4bG8yemtOUUZhaXdVUkFKVFgyS19YdU1TMlN1VnUyMGZNZjJLaThjdVVkMjJPN1FEUQ?oc=5"" target=""_blank"">Dengue Vaccine In The Works, Phase-3 Trial Soon: Top Medical Body</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NDTV</font>"
dengue India,These homemade drinks can help you fight dengue - India Today,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNdEx0WkdpMUhaazBNSEZSS09LenpvQXVkUnp0QzEzWXBZaFNVb1BVS0YwTjEwb0VOcGQwY1ZkLWtoRDcwdFRaTEk2ckNXdl9PQWozLUUycXhYTnZxbEppbWk3eGpGTE5lTnM4OExpN0wzSE9RYnFlUVpLWWRHT1FobW1veEVRQ05kSzEteDAyX0NzMGNlVnFiZExnMl9TMkRINDByNGRDU1XSAa4BQVVfeXFMTTBEZVl4elhQY01OZEJLdlY0Sy1VRzZIaDJaN3M0bm1OWXlKSTMzU29ZV1hRa2gyWkwwSzk3eS16akc2TE1XZ2tsRm5nUVVENFdLa1BlZHV4bHZhQ09nUWxRVEd3NWJ3a1A1SnQwRDI0NXR0NU9ObUNNQlRsRHVfS1J2eS1QcnowRGpUYnUtNFNKendTZDVrSFB1SzBfQk16QVNnRFBncXFteVBXclln?oc=5,2022-11-03,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxNdEx0WkdpMUhaazBNSEZSS09LenpvQXVkUnp0QzEzWXBZaFNVb1BVS0YwTjEwb0VOcGQwY1ZkLWtoRDcwdFRaTEk2ckNXdl9PQWozLUUycXhYTnZxbEppbWk3eGpGTE5lTnM4OExpN0wzSE9RYnFlUVpLWWRHT1FobW1veEVRQ05kSzEteDAyX0NzMGNlVnFiZExnMl9TMkRINDByNGRDU1XSAa4BQVVfeXFMTTBEZVl4elhQY01OZEJLdlY0Sy1VRzZIaDJaN3M0bm1OWXlKSTMzU29ZV1hRa2gyWkwwSzk3eS16akc2TE1XZ2tsRm5nUVVENFdLa1BlZHV4bHZhQ09nUWxRVEd3NWJ3a1A1SnQwRDI0NXR0NU9ObUNNQlRsRHVfS1J2eS1QcnowRGpUYnUtNFNKendTZDVrSFB1SzBfQk16QVNnRFBncXFteVBXclln?oc=5"" target=""_blank"">These homemade drinks can help you fight dengue</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font>"
dengue India,"First report of F1534C kdr mutation in deltamethrin resistant Aedes albopictus from northern part of West Bengal, India - Nature",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBDQjRza1lzTlo0NGVYWnM0MXo0c1d3WWNHY294czdzNjVUd2xRR050SXAwTWItLWhCTXIwb0JUNDQ5SjE2YUdjbjl1QTRySDlxb3dKRHQ1Y0E0aHIwTTVF?oc=5,2022-08-11,"<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTFBDQjRza1lzTlo0NGVYWnM0MXo0c1d3WWNHY294czdzNjVUd2xRR050SXAwTWItLWhCTXIwb0JUNDQ5SjE2YUdjbjl1QTRySDlxb3dKRHQ1Y0E0aHIwTTVF?oc=5"" target=""_blank"">First report of F1534C kdr mutation in deltamethrin resistant Aedes albopictus from northern part of West Bengal, India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nature</font>"
dengue India,"Delhi civic body takes steps to prevent dengue, malaria ahead of G20 Summit - India Today",https://news.google.com/rss/articles/CBMi1AFBVV95cUxPanlDVy0wbTQxZ09kbVJNTlNjeTlGSVhNSWRGSXl2b3hZRm9kSWwzTFlMNTFpUEtsbGpnUWFVRTZsZERMZzZNZWhnZUQxQUZFbWNJQzhtUlk5cm1Zb1VrUThuT19RQzU4X3ZhNHp5N1RDOVVIUnVYb3Qwc29tT0dxYVlyMk9Eck5nRmt1eWFwUjZQUW9GSGdpcDlyWGVER181VmRDbmR4Mi1zdDF1VmZoTnQ4OUkxX1NOY0RWZVRCNUdrOWM0TmhpMFcyTklrbTRZZDREedIB2gFBVV95cUxNNnY1Qno1SHByaHRJd2h3ay00U1YtZnMtTlhDN0JUaUlRVTVTTU1wZjh1MklwcDZCaDhZQVlnZWVSOE1WSWh6MXVaZWYtVno1LW5KSkZ3OUd1WFRWeGY0UmJyZ1hJT1hCbGg4ZFhqQnJvS2xVeHgyWkpqN05RNEdkd25PbVdtbTFDaTNfdHl0WXhLX3dtTXhzZHF4X0toZ1BOVWNkMzllV2xkcHlSNE9DSUpOaUotazFvTF9oRlZ2ZDZURTFIemJCMm1pNTZBazNLemg1SEJHU2x6Zw?oc=5,2023-08-23,"<a href=""https://news.google.com/rss/articles/CBMi1AFBVV95cUxPanlDVy0wbTQxZ09kbVJNTlNjeTlGSVhNSWRGSXl2b3hZRm9kSWwzTFlMNTFpUEtsbGpnUWFVRTZsZERMZzZNZWhnZUQxQUZFbWNJQzhtUlk5cm1Zb1VrUThuT19RQzU4X3ZhNHp5N1RDOVVIUnVYb3Qwc29tT0dxYVlyMk9Eck5nRmt1eWFwUjZQUW9GSGdpcDlyWGVER181VmRDbmR4Mi1zdDF1VmZoTnQ4OUkxX1NOY0RWZVRCNUdrOWM0TmhpMFcyTklrbTRZZDREedIB2gFBVV95cUxNNnY1Qno1SHByaHRJd2h3ay00U1YtZnMtTlhDN0JUaUlRVTVTTU1wZjh1MklwcDZCaDhZQVlnZWVSOE1WSWh6MXVaZWYtVno1LW5KSkZ3OUd1WFRWeGY0UmJyZ1hJT1hCbGg4ZFhqQnJvS2xVeHgyWkpqN05RNEdkd25PbVdtbTFDaTNfdHl0WXhLX3dtTXhzZHF4X0toZ1BOVWNkMzllV2xkcHlSNE9DSUpOaUotazFvTF9oRlZ2ZDZURTFIemJCMm1pNTZBazNLemg1SEJHU2x6Zw?oc=5"" target=""_blank"">Delhi civic body takes steps to prevent dengue, malaria ahead of G20 Summit</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font>"
dengue India,86% of last week's dengue cases in city from south Kolkata - Times of India,https://news.google.com/rss/articles/CBMiygFBVV95cUxOZ1kxNFNvY1RxdDRfLXdMRVdjaUNqZEdGSUxaalF2MVZ5b2JwaEJkTkdlNjN3Rno1NXJUbEJRcjNsVFFHWjZoUV9iRDBDN3FuaS1Dak9SamhmNnhGRFlta0ZfamFGRHZfejB1UjEyNXUtREtzVHJ5RG5hV0k0S1dDT3R3LUIwX0xUNW85X1ZTY29OeXpqazZKb0tvUkpMd0ZrWndYVkNDVFlhTHdsU2VwX2poV0NZN3pLbDVPQWRlSDlrMk9SdVhyMllB0gHPAUFVX3lxTE1NWFR6eFRCNzNzbWZJR2lPRl9QT0FYaU5GSmRKTzBYQ0lwNzFoRFZSR1AxSDMxc3djMUhTb3A0QXNxVmtUaUVNWS1ES0JSQkxHYzl1VDJGRUdFRGJjY3M3RTlUMGt5TGpnX3g3bjNfcVhmcFFYa1I5ckxJN2NYclVTenNWMm9rcC1mSjFMc29HNUJjVzhwcTZkNU9wTUhlTVRQdTdxUXVSYWgtbUwtMmxRbmxxWFZfTHA1QkhpcFlIU2VHRE1FZ19MOUFaR3lCWQ?oc=5,2022-10-27,"<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxOZ1kxNFNvY1RxdDRfLXdMRVdjaUNqZEdGSUxaalF2MVZ5b2JwaEJkTkdlNjN3Rno1NXJUbEJRcjNsVFFHWjZoUV9iRDBDN3FuaS1Dak9SamhmNnhGRFlta0ZfamFGRHZfejB1UjEyNXUtREtzVHJ5RG5hV0k0S1dDT3R3LUIwX0xUNW85X1ZTY29OeXpqazZKb0tvUkpMd0ZrWndYVkNDVFlhTHdsU2VwX2poV0NZN3pLbDVPQWRlSDlrMk9SdVhyMllB0gHPAUFVX3lxTE1NWFR6eFRCNzNzbWZJR2lPRl9QT0FYaU5GSmRKTzBYQ0lwNzFoRFZSR1AxSDMxc3djMUhTb3A0QXNxVmtUaUVNWS1ES0JSQkxHYzl1VDJGRUdFRGJjY3M3RTlUMGt5TGpnX3g3bjNfcVhmcFFYa1I5ckxJN2NYclVTenNWMm9rcC1mSjFMc29HNUJjVzhwcTZkNU9wTUhlTVRQdTdxUXVSYWgtbUwtMmxRbmxxWFZfTHA1QkhpcFlIU2VHRE1FZ19MOUFaR3lCWQ?oc=5"" target=""_blank"">86% of last week's dengue cases in city from south Kolkata</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>"
dengue India,Black hole of dengue death data in West Bengal - Telegraph India,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPcGd3VGlvWGFTV18wMWJrNU9lUkdLN1JzM1NSdHJXS3Y4RlY5bHp4RVFSTXBfQkdMNmN5YkhsZUdESE93a0p4ZFRnSVR5U0NKRER5OVRGOTM3a21RVEQyX2xVV2dxTjN4U3BMNi1vM3lIRmk2dmVuQmFoR2JhM24wWVFFb19rNnhfYThuZlFESHgyMTF6Y2ZtMzljWjBvcE5tRzR1c29EQnjSAa4BQVVfeXFMTTlPWUtZOFhEaXhXVW42VUF1UU1SM2pTZkZVa3YwWU0tekdhTWg5aElVRnN4ZVJlSWVOVjhaWk5wVVYzS3dnclpFMERQazlEOERuY2NoaHBUQThsc3ZMdHhCc3NMSzNmZTNBd3Z4Mng4VktiZHpnTXdTOWkxNFpqaEdVemVjeWVZU0xfWnBiLWVFUXl5aURrdUZidTJCdU5XMUxiTVJqUDhmeU1adGpn?oc=5,2022-11-04,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxPcGd3VGlvWGFTV18wMWJrNU9lUkdLN1JzM1NSdHJXS3Y4RlY5bHp4RVFSTXBfQkdMNmN5YkhsZUdESE93a0p4ZFRnSVR5U0NKRER5OVRGOTM3a21RVEQyX2xVV2dxTjN4U3BMNi1vM3lIRmk2dmVuQmFoR2JhM24wWVFFb19rNnhfYThuZlFESHgyMTF6Y2ZtMzljWjBvcE5tRzR1c29EQnjSAa4BQVVfeXFMTTlPWUtZOFhEaXhXVW42VUF1UU1SM2pTZkZVa3YwWU0tekdhTWg5aElVRnN4ZVJlSWVOVjhaWk5wVVYzS3dnclpFMERQazlEOERuY2NoaHBUQThsc3ZMdHhCc3NMSzNmZTNBd3Z4Mng4VktiZHpnTXdTOWkxNFpqaEdVemVjeWVZU0xfWnBiLWVFUXl5aURrdUZidTJCdU5XMUxiTVJqUDhmeU1adGpn?oc=5"" target=""_blank"">Black hole of dengue death data in West Bengal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Telegraph India</font>"
dengue India,Dengue rates plunged after release of lab-altered mosquitoes - Frontline Magazine,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPSXB3YUpoaHBSeWZLRmtFQVhKWlkzenZNUWRkaHRCbGxKSFBSaGFSbnJVc2s4bS1yR1NTWXRjUVZLWXJ5RTNCbGNDTHhVMTBfN3ZqUFNCWGhmVWZUei1LYUp5b1pqQ0djT1FFcGNYQWRaWEhpTDhPSXRIN3VLNUdYUmJhd1FPT184LVpKOHFnR0RtbjlSRXlKWjdtZlZ2VzcweWhpWmJ0a2xMTXBUWGdmU2ZZVmt5WHNid1pJbktXRHF6TXR2NUlBV1ZWRFNobzNnV01RbVNjZ3FMSXlMYXU00gHmAUFVX3lxTFBkRzVHbjVsdmhLdUNKaldKMUcyek5nZV9BQWpyZWY1WVJadHFXeHlaM280UEpoYm5WMmRZYlh2bnF1RkxnZDFwb1BnSDdmaFUwR1hqTTVtXzkwMU5oZXJWYTROcDRWcU0xZ1JxOEt4bTFQTllBdjFsY05YMEJRdHNDbWZrWUN5SzlRNURBaUhuQ3IySEgtNXhNR3lUcXotLTVZTzh3anJIeGd5Z0k2SG5QSTJxMHk3UVROdHJBTE1wVzRIVzNSRWtjLTVSNnpqdE11MG1zZk1iNDZBMENfb0c2MS1UWVB3?oc=5,2023-11-08,"<a href=""https://news.google.com/rss/articles/CBMi3wFBVV95cUxPSXB3YUpoaHBSeWZLRmtFQVhKWlkzenZNUWRkaHRCbGxKSFBSaGFSbnJVc2s4bS1yR1NTWXRjUVZLWXJ5RTNCbGNDTHhVMTBfN3ZqUFNCWGhmVWZUei1LYUp5b1pqQ0djT1FFcGNYQWRaWEhpTDhPSXRIN3VLNUdYUmJhd1FPT184LVpKOHFnR0RtbjlSRXlKWjdtZlZ2VzcweWhpWmJ0a2xMTXBUWGdmU2ZZVmt5WHNid1pJbktXRHF6TXR2NUlBV1ZWRFNobzNnV01RbVNjZ3FMSXlMYXU00gHmAUFVX3lxTFBkRzVHbjVsdmhLdUNKaldKMUcyek5nZV9BQWpyZWY1WVJadHFXeHlaM280UEpoYm5WMmRZYlh2bnF1RkxnZDFwb1BnSDdmaFUwR1hqTTVtXzkwMU5oZXJWYTROcDRWcU0xZ1JxOEt4bTFQTllBdjFsY05YMEJRdHNDbWZrWUN5SzlRNURBaUhuQ3IySEgtNXhNR3lUcXotLTVZTzh3anJIeGd5Z0k2SG5QSTJxMHk3UVROdHJBTE1wVzRIVzNSRWtjLTVSNnpqdE11MG1zZk1iNDZBMENfb0c2MS1UWVB3?oc=5"" target=""_blank"">Dengue rates plunged after release of lab-altered mosquitoes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Frontline Magazine</font>"
dengue India,"8-year-old boy dies of suspected dengue fever, first death in Pimpri-Chinchwad - Hindustan Times",https://news.google.com/rss/articles/CBMi2wFBVV95cUxOTU85SHd5WW1vQUJ1R1h4RlFkRHd1aXE5U0JPSkNrX3dOVVhkbGhiRnBzUi04VEVfTGsxTmp2ZU1wT1pVcmhSZFd0bEJtR1dVeTJ5ZGdDLURJU0laUGxBS0tOQjNVdVh4dk95R3FteWlad1ZxYkRfZ3lfclFRSm1ZRUZXa0o5dFlNU2RQMmZQa3Y2WHZiWkd3OHE2X0daQnFSbE5tN2txYzZPdk5lNWRFbVMyeDctVVV5TmN2NWFYNEgxcEFYTGFIWnhSWWdmVXM3NUwtV2FwOEpleUU?oc=5,2023-12-19,"<a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxOTU85SHd5WW1vQUJ1R1h4RlFkRHd1aXE5U0JPSkNrX3dOVVhkbGhiRnBzUi04VEVfTGsxTmp2ZU1wT1pVcmhSZFd0bEJtR1dVeTJ5ZGdDLURJU0laUGxBS0tOQjNVdVh4dk95R3FteWlad1ZxYkRfZ3lfclFRSm1ZRUZXa0o5dFlNU2RQMmZQa3Y2WHZiWkd3OHE2X0daQnFSbE5tN2txYzZPdk5lNWRFbVMyeDctVVV5TmN2NWFYNEgxcEFYTGFIWnhSWWdmVXM3NUwtV2FwOEpleUU?oc=5"" target=""_blank"">8-year-old boy dies of suspected dengue fever, first death in Pimpri-Chinchwad</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font>"
dengue India,Delhi reports 412 cases of dengue in last week of September - India Today,https://news.google.com/rss/articles/CBMitAFBVV95cUxNSTNWcm1laU9xNzdZbWZxYUVZMVc2eUg5NklIcnA3TmhhOUc3bFhxLUs3dE9Idkh2X1pMUjlCdGNjVnpJY3RPWWgtdHBydjd3LUc2SW5jOW5vRFAwT0I5QUhubll5SHdVZUxXRW5QbkZfNE5XQmdoVVZZeExydXpFaTlORk1WVjFVTTlwQ210bW1kY04wVEViWVVrSzUzVDFwTlN0eU5kb1B4VGZTMUMtU0hneWHSAboBQVVfeXFMTjQtT2l0OG5TRjRnT2lZalZhZUxfUGlrdEFEX1JvUlk2YzNjT29mTHY0dmFjalQ3RHNUTWFrTjBRcjdFUmE1SzhaVDJUODJidDdDNUw4a2tDel9kVnJIbEk5TUc1X1A2anE0VVdYTzFDcDYwRkxRdTF2OVIyS0JtRkgxbEpuQW8zS0dld1FwTnpjeHpqYi11aS1kZ1NpR3I2UndEcVNndXBrNEZlTzQ3d19iMGl3cjhSNVd3?oc=5,2022-10-03,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxNSTNWcm1laU9xNzdZbWZxYUVZMVc2eUg5NklIcnA3TmhhOUc3bFhxLUs3dE9Idkh2X1pMUjlCdGNjVnpJY3RPWWgtdHBydjd3LUc2SW5jOW5vRFAwT0I5QUhubll5SHdVZUxXRW5QbkZfNE5XQmdoVVZZeExydXpFaTlORk1WVjFVTTlwQ210bW1kY04wVEViWVVrSzUzVDFwTlN0eU5kb1B4VGZTMUMtU0hneWHSAboBQVVfeXFMTjQtT2l0OG5TRjRnT2lZalZhZUxfUGlrdEFEX1JvUlk2YzNjT29mTHY0dmFjalQ3RHNUTWFrTjBRcjdFUmE1SzhaVDJUODJidDdDNUw4a2tDel9kVnJIbEk5TUc1X1A2anE0VVdYTzFDcDYwRkxRdTF2OVIyS0JtRkgxbEpuQW8zS0dld1FwTnpjeHpqYi11aS1kZ1NpR3I2UndEcVNndXBrNEZlTzQ3d19iMGl3cjhSNVd3?oc=5"" target=""_blank"">Delhi reports 412 cases of dengue in last week of September</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font>"
dengue India,Odomos is making India dengue free with sustained efforts throughout the year - Business Standard,https://news.google.com/rss/articles/CBMi7wFBVV95cUxQVDBSYnBCOF9fSHM5dWVVV3VkazlZMjdONG50dlNUMm43NVd4SzVoZXR2UEhMR1RzQjJGLXZ2aFpzaWtNV0t4ZHF1S2lkcGpTQklKUGJzSm83eDd5a1AyMDZKVDNwdVBnSjBXNDhMUnVfdXh2UDZSdkp0TlNTOW8tV0ppUE5Hc1pEZDJYdnZ0YkhtYm5HclZkWUNLdWlKUHJ3YXhYaWdCYTVwb1d1N05DMzR3aE5VcEJBZF9kRHZuVk5mRFlYdTQ4QUIwVDZCZlgzNVRHUnZQMGZET253ZjBNMFk0cFRDZkhEMGxiazdKMNIB9AFBVV95cUxOTFRrZEE0X25mQlNNbkszOVdheUNHR2xNNjIxU2c3NGx1VmNtVndEY0hNNDhXWGk5c0g4ZVV6cW9nQTRqU19YU0JmVkpvYU5YeUM2RDNhTDJodWZJZ0VKTzFHLXlyNjlfb3BrOVRONlFBWkF1cHVmN2loc0czQXhQQlgxRlZ5bkpIUFAwYTZlaUZqeEFEcE1XSGxBUDJJbG91U29fV3lVaGtidEhWT2pUMU1mZEY2Y3g4cTBRNmhqUW5uUmhUNWFkck1neWQxaEhPOGdXRTd6X0F2UmlEVHNjbDhhVWZ3UFg3SUw4QUZyVEZ3bHdE?oc=5,2024-05-18,"<a href=""https://news.google.com/rss/articles/CBMi7wFBVV95cUxQVDBSYnBCOF9fSHM5dWVVV3VkazlZMjdONG50dlNUMm43NVd4SzVoZXR2UEhMR1RzQjJGLXZ2aFpzaWtNV0t4ZHF1S2lkcGpTQklKUGJzSm83eDd5a1AyMDZKVDNwdVBnSjBXNDhMUnVfdXh2UDZSdkp0TlNTOW8tV0ppUE5Hc1pEZDJYdnZ0YkhtYm5HclZkWUNLdWlKUHJ3YXhYaWdCYTVwb1d1N05DMzR3aE5VcEJBZF9kRHZuVk5mRFlYdTQ4QUIwVDZCZlgzNVRHUnZQMGZET253ZjBNMFk0cFRDZkhEMGxiazdKMNIB9AFBVV95cUxOTFRrZEE0X25mQlNNbkszOVdheUNHR2xNNjIxU2c3NGx1VmNtVndEY0hNNDhXWGk5c0g4ZVV6cW9nQTRqU19YU0JmVkpvYU5YeUM2RDNhTDJodWZJZ0VKTzFHLXlyNjlfb3BrOVRONlFBWkF1cHVmN2loc0czQXhQQlgxRlZ5bkpIUFAwYTZlaUZqeEFEcE1XSGxBUDJJbG91U29fV3lVaGtidEhWT2pUMU1mZEY2Y3g4cTBRNmhqUW5uUmhUNWFkck1neWQxaEhPOGdXRTd6X0F2UmlEVHNjbDhhVWZ3UFg3SUw4QUZyVEZ3bHdE?oc=5"" target=""_blank"">Odomos is making India dengue free with sustained efforts throughout the year</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>"
dengue India,"ICC World Cup 2023: Shubman Gill down with dengue, doubtful for India vs Australia match - Mint",https://news.google.com/rss/articles/CBMi5gFBVV95cUxOWmVRUm1yaDcteDhxNmJ5STdmWnlMVE1MY0NpZnVpcFZhREJ4eTBNMlhVVkE2OHdFa096cUZIQV83LUVkN2FiOUFhS1FXWHZNWFRBb0VMeEFrLV9EUWFXcTZjOUEyaEFlbktnZV9RT0JINENmb1R2X3luaWRNOGtPLUNjSnFId1VKNm1kOUpCOVg0UVVKRlE0WmVvUzFBU1llUHBybHhjTUtrcC1JcXZ1TGE2TnJ0bkNHeUplZTNTZk5HZTZQQW9yd3ZWUjBYZS1uVmx1YXZ5eHVqaVM1Nm1Qc05sckl2QdIB6wFBVV95cUxOWW5sSHNCREtsa3ZMVkp0N1Jtc1Eyald0aE5oOTNrU2RwME5PaXZMaHotSWxLQ3EyWGNIZy1wZ2FMZ1p4bjgzOW02azNlZFhoZTc1V196UExNRWRWUW9QVGxVVzI4ZzBKczNTWnVnR2dsN3otTjFlX1lTLU9UY1lJSW5OcFFZbENRUTU5dnAtbTBCckZ0R2tVaVdPbjBmRVhfUEFVbmp0TjdKMjIyRm8wX1dvc1A4dWVRbzRCanRycUR2VGNPM3JvLThBeTRCWjI0d3RtOXd4VWo2aGtUQVNoWUNZNlludlhENkZN?oc=5,2023-10-06,"<a href=""https://news.google.com/rss/articles/CBMi5gFBVV95cUxOWmVRUm1yaDcteDhxNmJ5STdmWnlMVE1MY0NpZnVpcFZhREJ4eTBNMlhVVkE2OHdFa096cUZIQV83LUVkN2FiOUFhS1FXWHZNWFRBb0VMeEFrLV9EUWFXcTZjOUEyaEFlbktnZV9RT0JINENmb1R2X3luaWRNOGtPLUNjSnFId1VKNm1kOUpCOVg0UVVKRlE0WmVvUzFBU1llUHBybHhjTUtrcC1JcXZ1TGE2TnJ0bkNHeUplZTNTZk5HZTZQQW9yd3ZWUjBYZS1uVmx1YXZ5eHVqaVM1Nm1Qc05sckl2QdIB6wFBVV95cUxOWW5sSHNCREtsa3ZMVkp0N1Jtc1Eyald0aE5oOTNrU2RwME5PaXZMaHotSWxLQ3EyWGNIZy1wZ2FMZ1p4bjgzOW02azNlZFhoZTc1V196UExNRWRWUW9QVGxVVzI4ZzBKczNTWnVnR2dsN3otTjFlX1lTLU9UY1lJSW5OcFFZbENRUTU5dnAtbTBCckZ0R2tVaVdPbjBmRVhfUEFVbmp0TjdKMjIyRm8wX1dvc1A4dWVRbzRCanRycUR2VGNPM3JvLThBeTRCWjI0d3RtOXd4VWo2aGtUQVNoWUNZNlludlhENkZN?oc=5"" target=""_blank"">ICC World Cup 2023: Shubman Gill down with dengue, doubtful for India vs Australia match</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mint</font>"
